title,episodes,country,premiere_year,final_year,seasons,Original Channel,technique,final_year_filled,run_years,era,title_clean,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,year_diff,rating_norm,seasons_norm,votes_norm,success_score,is_successful,toy_products,avg_stars,total_reviews,bought_last_month,match_reliable,has_merch,imdb_norm,merch_norm,reviews_norm,franchise_score,is_franchise,netflix_popularity,netflix_vote_avg,netflix_vote_count,netflix_duration,on_netflix
Trotro,78,France,2004.0,2004.0,2.0,"Piwi+, France 5",Flash,2004.0,0.0,Modern (97-09),trotro,tt1074443,tvSeries,Trotro,Trotro,0.0,2004.0,,3.0,"Animation,Family",6.3,190.0,0.0,0.6202531645569619,0.03125,0.0002622954599826,0.2591043396877804,0,0.0,,,0.0,,0,0.6202531645569619,0.0,0.0,0.1240506329113923,0,0.0,,,,0
Robozuna,20,United Kingdom,2018.0,2019.0,2.0,CITV,CGI,2019.0,1.0,Streaming Era (2010+),robozuna,tt8454808,tvSeries,Robozuna,Robozuna,0.0,2018.0,,22.0,"Animation,Family",5.6,146.0,0.0,0.5316455696202531,0.03125,0.000198883370756,0.2236454486907902,0,0.0,,,0.0,,0,0.5316455696202531,0.0,0.0,0.1063291139240506,0,0.0,,,,0
Captain Star,13,Coproduction,1997.0,1998.0,2.0,Teletoon,Traditional,1998.0,1.0,Modern (97-09),captain star,tt0143031,tvSeries,Captain Star,Captain Star,0.0,1997.0,1998.0,30.0,"Animation,Comedy,Sci-Fi",7.7,282.0,0.0,0.7974683544303797,0.03125,0.00039488437382,0.3300235628656068,1,0.0,,,0.0,,0,0.7974683544303797,0.0,0.0,0.1594936708860759,1,0.0,,,,0
Shadow Raiders,26,Canada,1998.0,1999.0,2.0,"YTV, First-run syndication",CGI,1999.0,1.0,Modern (97-09),shadow raiders,tt0169510,tvSeries,Shadow Raiders,Shadow Raiders,0.0,1998.0,1999.0,30.0,"Action,Adventure,Animation",8.1,854.0,0.0,0.8481012658227846,0.03125,0.0012192415337654,0.3504828167125552,1,0.0,,,0.0,,0,0.8481012658227846,0.0,0.0,0.1696202531645569,1,0.0,,,,0
Sharkdog,14,United States,2021.0,,2.0,Netflix,CGI,2023.0,2.0,Streaming Era (2010+),sharkdog,tt12211696,tvSeries,Sharkdog,Sharkdog,0.0,2021.0,,7.0,"Adventure,Animation,Comedy",5.9,294.0,0.0,0.569620253164557,0.03125,0.0004121785799727,0.238888645910816,0,0.0,,,0.0,,0,0.569620253164557,0.0,0.0,0.1139240506329114,0,27.403,8.2,20.0,1 Seasons,1
Pablo,105,United Kingdom,2017.0,,2.0,"Cbeebies, RTÉjr",CGI,2023.0,6.0,Streaming Era (2010+),pablo,tt8016478,tvSeries,Pablo,Pablo,0.0,2017.0,2020.0,,"Animation,Comedy,Family",7.9,74.0,0.0,0.8227848101265822,0.03125,9.511813383986144e-05,0.3400752035840928,1,0.0,,,0.0,,0,0.8227848101265822,0.0,0.0,0.1645569620253164,1,0.0,,,,0
Conan the Adventurer,65,Coproduction,1992.0,1994.0,2.0,Syndication,Traditional,1994.0,2.0,Golden Age (85-96),conan the adventurer,tt0315429,tvSeries,Conan the Adventurer,Conan: The Adventurer,0.0,1992.0,1993.0,25.0,"Action,Adventure,Animation",7.3,1672.0,0.0,0.7468354430379746,0.03125,0.0023981299198413,0.3102712096951502,0,0.0,,,0.0,,0,0.7468354430379746,0.0,0.0,0.1493670886075949,0,0.0,,,,0
Vampirina,39,Coproduction,2017.0,2021.0,2.0,Disney Junior,CGI,2021.0,4.0,Streaming Era (2010+),vampirina,tt7010622,tvSeries,Vampirina,Vampirina,0.0,2017.0,2021.0,25.0,"Adventure,Animation,Comedy",6.4,1317.0,0.0,0.6329113924050632,0.03125,0.0018865096544905,0.2645736843756479,0,0.0,,,0.0,,0,0.6329113924050632,0.0,0.0,0.1265822784810126,0,147.817,6.3,27.0,1 Seasons,1
Vic the Viking,78,Coproduction,2013.0,2013.0,2.0,"Network Ten, Eleven",CGI,2013.0,0.0,Streaming Era (2010+),vic the viking,tt3072988,tvSeries,Vic the Viking,Vic the Viking,0.0,2013.0,2014.0,13.0,"Action,Adventure,Animation",5.8,169.0,0.0,0.5569620253164557,0.03125,0.0002320305992154,0.2337803177763861,0,0.0,,,0.0,,0,0.5569620253164557,0.0,0.0,0.1113924050632911,0,36.167,5.6,5.0,1 Seasons,1
Pelswick,26,Coproduction,2000.0,2002.0,2.0,Nickelodeon,Traditional,2002.0,2.0,Modern (97-09),pelswick,tt0262981,tvSeries,Pelswick,Pelswick,0.0,2000.0,2002.0,30.0,"Animation,Comedy,Family",6.8,287.0,0.0,0.6835443037974682,0.03125,0.0004020902930503,0.2844557440922499,0,0.0,,,0.0,,0,0.6835443037974682,0.0,0.0,0.1367088607594936,0,0.0,,,,0
Santiago of the Seas,29,United States,2020.0,,2.0,Nickelodeon[32],CGI,2023.0,3.0,Streaming Era (2010+),santiago of the seas,tt12844622,tvSeries,Santiago of the Seas,Santiago of the Seas,0.0,2020.0,2023.0,30.0,"Action,Adventure,Animation",6.5,235.0,0.0,0.6455696202531644,0.03125,0.0003271487330552,0.2692471352845296,0,6.0,4.63,520.0,800.0,True,1,0.6455696202531644,0.0164778578784757,0.0045001384657989,0.1393017805002443,0,33.912,8.0,4.0,1 Seasons,1
Scooby-Doo and Guess Who?,52,United States,2019.0,2021.0,2.0,"Cartoon Network, Boomerang",Traditional,2021.0,2.0,Streaming Era (2010+),scooby-doo and guess who?,tt8456094,tvSeries,Scooby-Doo and Guess Who?,Scooby-Doo and Guess Who?,0.0,2019.0,2021.0,22.0,"Adventure,Animation,Comedy",7.3,2801.0,0.0,0.7468354430379746,0.03125,0.0040252264820414,0.3106779838357002,0,0.0,,,0.0,,0,0.7468354430379746,0.0,0.0,0.1493670886075949,0,57.417,8.0,232.0,1 Seasons,1
Boris and Rufus,39,Brazil,2018.0,,2.0,Disney XD,Flash,2023.0,5.0,Streaming Era (2010+),boris and rufus,tt8365266,tvSeries,Boris and Rufus,Boris e Rufus,0.0,2018.0,,11.0,"Animation,Comedy,Family",8.5,78.0,0.0,0.8987341772151897,0.03125,0.000100882869224,0.3704563916033819,1,0.0,,,0.0,,0,0.8987341772151897,0.0,0.0,0.1797468354430379,1,0.0,,,,0
Brandy & Mr. Whiskers,39,United States,2004.0,2006.0,2.0,Disney Channel,Flash,2006.0,2.0,Modern (97-09),brandy & mr. whiskers,tt0423621,tvSeries,Brandy & Mr. Whiskers,Brandy & Mr. Whiskers,0.0,2004.0,2007.0,30.0,"Adventure,Animation,Comedy",6.4,3714.0,0.0,0.6329113924050632,0.03125,0.0053410273334928,0.2654373137953985,0,0.0,,,0.0,,0,0.6329113924050632,0.0,0.0,0.1265822784810126,0,0.0,,,,0
Bratz,40,United States,2005.0,2007.0,2.0,"Cartoon Network, 4Kids TV",CGI,2007.0,2.0,Modern (97-09),bratz,tt0471990,tvSeries,Bratz,Bratz,0.0,2005.0,2008.0,21.0,"Adventure,Animation,Comedy",4.3,1188.0,0.0,0.3670886075949366,0.03125,0.001700596938349,0.1581980922725619,0,0.0,,,0.0,,0,0.3670886075949366,0.0,0.0,0.0734177215189873,0,0.0,,,,0
Transformers: Rescue Bots Academy,104,Coproduction,2019.0,2021.0,2.0,Discovery Family,Flash,2021.0,2.0,Streaming Era (2010+),transformers: rescue bots academy,tt9557812,tvSeries,Transformers: Rescue Bots Academy,Transformers: Rescue Bots Academy,0.0,2019.0,2021.0,11.0,"Action,Adventure,Animation",5.4,189.0,0.0,0.5063291139240507,0.03125,0.0002608542761365,0.2135343591386544,0,0.0,,,0.0,,0,0.5063291139240507,0.0,0.0,0.1012658227848101,0,0.0,,,,0
Trash Truck,28,United States,2020.0,,2.0,Netflix,CGI,2023.0,3.0,Streaming Era (2010+),trash truck,tt9288860,tvSeries,Trash Truck,Trash Truck,0.0,2020.0,2021.0,,"Animation,Family",8.6,1094.0,0.0,0.911392405063291,0.03125,0.0015651256568195,0.3758857434395212,1,6.0,3.67,1698.0,3050.0,True,1,0.911392405063291,0.0628218331616889,0.0146946829133204,0.2205041599799172,1,0.0,,,,0
Buddi,16,United States,2020.0,2020.0,2.0,Netflix,CGI,2020.0,0.0,Streaming Era (2010+),buddi,tt11829340,tvSeries,Buddi,Buddi,0.0,2020.0,,12.0,"Adventure,Animation,Comedy",6.9,80.0,0.0,0.6962025316455696,0.03125,0.0001037652369162,0.2894444539674569,0,0.0,,,0.0,,0,0.6962025316455696,0.0,0.0,0.1392405063291139,0,0.0,,,,0
Bump,27,United Kingdom,1990.0,1994.0,2.0,Children's BBC,Traditional,1994.0,4.0,Golden Age (85-96),bump,tt6841234,tvSeries,Bump,Bump,0.0,1990.0,1994.0,5.0,"Animation,Family",7.8,17.0,0.0,0.8101265822784809,0.03125,1.2970654614526556e-05,0.334991375575046,1,0.0,,,0.0,,0,0.8101265822784809,0.0,0.0,0.1620253164556961,1,0.0,,,,0
Oswaldo,26,Brazil,2017.0,,2.0,"Cartoon Network Brazil, TV Cultura",Flash,2023.0,6.0,Streaming Era (2010+),oswaldo,tt8188422,tvSeries,Oswaldo,Oswaldo,0.0,2017.0,,,"Animation,Comedy,Family",7.9,272.0,0.0,0.8227848101265822,0.03125,0.0003804725353594,0.3401465421844727,1,0.0,,,0.0,,0,0.8227848101265822,0.0,0.0,0.1645569620253164,1,0.0,,,,0
Crash Canyon,26,Canada,2011.0,2013.0,2.0,Teletoon at Night,Flash,2013.0,2.0,Streaming Era (2010+),crash canyon,tt1885560,tvSeries,Crash Canyon,Crash Canyon,0.0,2011.0,2013.0,22.0,"Animation,Comedy",4.4,879.0,0.0,0.379746835443038,0.03125,0.0012552711299169,0.1631500519596944,0,0.0,,,0.0,,0,0.379746835443038,0.0,0.0,0.0759493670886076,0,0.0,,,,0
Crashbox,52,Coproduction,1999.0,2001.0,2.0,HBO Family,"Traditional, CGI, Live-Action, Stop Motion",2001.0,2.0,Modern (97-09),crashbox,tt0321777,tvSeries,Crashbox,Crashbox,0.0,1999.0,2000.0,25.0,"Animation,Family,Game-Show",8.7,521.0,0.0,0.924050632911392,0.03125,0.000739327313028,0.3807425849928139,1,0.0,,,0.0,,0,0.924050632911392,0.0,0.0,0.1848101265822784,1,0.0,,,,0
Crossing Swords,20,United States,2020.0,2021.0,2.0,Hulu,Stop Motion,2021.0,1.0,Streaming Era (2010+),crossing swords,tt8777690,tvSeries,Crossing Swords,Crossing Swords,0.0,2020.0,2021.0,22.0,"Animation,Comedy,Fantasy",6.7,1985.0,0.0,0.670886075949367,0.03125,0.0028492204636576,0.2800042354956612,0,0.0,,,0.0,,0,0.670886075949367,0.0,0.0,0.1341772151898734,0,17.387,6.3,35.0,1 Seasons,1
Cubix: Robots for Everyone,26,South Korea,2001.0,2003.0,2.0,"SBS, Kids' WB",CGI,2003.0,2.0,Modern (97-09),cubix: robots for everyone,tt0293726,tvSeries,Cubix: Robots for Everyone,Lobojjang kyubigseu,0.0,2001.0,2004.0,24.0,"Action,Adventure,Animation",6.0,557.0,0.0,0.5822784810126581,0.03125,0.0007912099314861,0.2440466948879347,0,0.0,,,0.0,,0,0.5822784810126581,0.0,0.0,0.1164556962025316,0,0.0,,,,0
Cupcake & Dino: General Services,26,Coproduction,2018.0,2019.0,2.0,"Netflix, Teletoon, Disney Channel (Latin America)",Traditional,2019.0,1.0,Streaming Era (2010+),cupcake & dino: general services,tt8697554,tvSeries,Cupcake & Dino: General Services,Cupcake & Dino: General Services,0.0,2018.0,2019.0,23.0,"Action,Animation,Comedy",7.5,1126.0,0.0,0.7721518987341771,0.03125,0.0016112435398934,0.3202010703786442,0,0.0,,,0.0,,0,0.7721518987341771,0.0,0.0,0.1544303797468354,0,0.0,,,,0
Ozzy & Drix,26,United States,2002.0,2004.0,2.0,Kids' WB,Traditional,2004.0,2.0,Modern (97-09),ozzy & drix,tt0306371,tvSeries,Ozzy & Drix,Ozzy & Drix,0.0,2002.0,2004.0,30.0,"Action,Adventure,Animation",6.9,1696.0,0.0,0.6962025316455696,0.03125,0.0024327183321467,0.2900266922412645,0,0.0,,,0.0,,0,0.6962025316455696,0.0,0.0,0.1392405063291139,0,0.0,,,,0
P. King Duckling,78,Coproduction,2016.0,2017.0,2.0,"Disney Junior, Mango TV",Flash,2017.0,1.0,Streaming Era (2010+),p. king duckling,tt6403002,tvSeries,P. King Duckling,P. King Duckling,0.0,2016.0,,,"Animation,Family",6.2,54.0,0.0,0.6075949367088607,0.03125,6.629445691869129e-05,0.2539920482977739,0,0.0,,,0.0,,0,0.6075949367088607,0.0,0.0,0.1215189873417721,0,0.0,,,,0
Bobobobs,26,Spain,1988.0,1989.0,2.0,TV3,Traditional,1989.0,1.0,Golden Age (85-96),bobobobs,tt0470640,tvSeries,Bobobobs,Bobobobs,0.0,1988.0,,23.0,"Adventure,Animation",6.8,91.0,0.0,0.6835443037974682,0.03125,0.0001196182592228,0.284385126083793,0,0.0,,,0.0,,0,0.6835443037974682,0.0,0.0,0.1367088607594936,0,0.0,,,,0
BoBoiBoy Galaxy,30,Malaysia,2016.0,2018.0,2.0,TV3,CGI,2018.0,2.0,Streaming Era (2010+),boboiboy galaxy,tt10178154,tvSeries,BoBoiBoy Galaxy,BoBoiBoy Galaxy,0.0,2016.0,2025.0,23.0,"Action,Adventure,Animation",7.9,451.0,0.0,0.8227848101265822,0.03125,0.0006384444438039,0.3402110351615838,1,0.0,,,0.0,,0,0.8227848101265822,0.0,0.0,0.1645569620253164,1,0.0,,,,0
Toonsylvania,19,United States,1998.0,1999.0,2.0,Fox Kids,Traditional,1999.0,1.0,Modern (97-09),toonsylvania,tt0143068,tvSeries,Toonsylvania,Toonsylvania,0.0,1998.0,1999.0,30.0,"Animation,Comedy,Family",7.0,327.0,0.0,0.7088607594936708,0.03125,0.0004597376468926,0.2945967382091914,0,0.0,,,0.0,,0,0.7088607594936708,0.0,0.0,0.1417721518987341,0,0.0,,,,0
Toopy and Binoo,32,Canada,2005.0,2006.0,2.0,Treehouse TV,Flash,2006.0,1.0,Modern (97-09),toopy and binoo,tt0459161,tvSeries,Toopy and Binoo,Toopy and Binoo,0.0,2005.0,,23.0,"Adventure,Animation,Comedy",7.2,285.0,0.0,0.7341772151898733,0.03125,0.0003992079253582,0.3047081880572889,0,0.0,,,0.0,,0,0.7341772151898733,0.0,0.0,0.1468354430379746,0,0.0,,,,0
Scooby-Doo! Mystery Incorporated,52,United States,2010.0,2013.0,2.0,Cartoon Network,Traditional,2013.0,3.0,Streaming Era (2010+),scooby-doo! mystery incorporated,tt1660055,tvSeries,Scooby-Doo! Mystery Incorporated,Scooby-Doo! Mystery Incorporated,0.0,2010.0,2013.0,23.0,"Adventure,Animation,Comedy",8.2,22494.0,0.0,0.8607594936708859,0.03125,0.0324064599624715,0.3633429124589722,1,0.0,,,0.0,,0,0.8607594936708859,0.0,0.0,0.1721518987341772,1,127.112,8.2,1019.0,1 Seasons,1
Scream Street,52,United Kingdom,2015.0,,2.0,"CBBC, BBC",Stop Motion,2023.0,8.0,Streaming Era (2010+),scream street,tt5883124,tvSeries,Scream Street,Scream Street,0.0,2015.0,,11.0,"Animation,Comedy,Family",7.5,86.0,0.0,0.7721518987341771,0.03125,0.0001124123399925,0.319826362578669,0,0.0,,,0.0,,0,0.7721518987341771,0.0,0.0,0.1544303797468354,0,0.0,,,,0
Secret Mountain Fort Awesome,26,United States,2011.0,2012.0,2.0,Cartoon Network,Traditional,2012.0,1.0,Streaming Era (2010+),secret mountain fort awesome,tt2010634,tvSeries,Secret Mountain Fort Awesome,Secret Mountain Fort Awesome,0.0,2011.0,2012.0,,"Animation,Comedy,Family",3.2,1071.0,0.0,0.2278481012658227,0.03125,0.0015319784283601,0.1024597351134191,0,0.0,,,0.0,,0,0.2278481012658227,0.0,0.0,0.0455696202531645,0,0.0,,,,0
Sendokai Champions,52,Spain,2013.0,,2.0,Clan TVE,CGI,2023.0,10.0,Streaming Era (2010+),sendokai champions,tt3040130,tvSeries,Sendokai Champions,Desafío Champions Sendokai,0.0,2013.0,2014.0,11.0,Animation,8.3,779.0,0.0,0.8734177215189872,0.03125,0.0011111527453111,0.3605823767939227,1,0.0,,,0.0,,0,0.8734177215189872,0.0,0.0,0.1746835443037974,1,0.0,,,,0
Billy the Cat,52,Coproduction,1996.0,2001.0,2.0,Teletoon,Traditional,2001.0,5.0,Golden Age (85-96),billy the cat,tt0365987,tvSeries,Billy the Cat,Billy the Cat,0.0,1996.0,2001.0,30.0,"Animation,Family",6.7,125.0,0.0,0.670886075949367,0.03125,0.0001686185099888,0.279334085007244,0,0.0,,,0.0,,0,0.670886075949367,0.0,0.0,0.1341772151898734,0,0.0,,,,0
Bionic Six,65,United States,1987.0,1987.0,2.0,USA Network,Traditional,1987.0,0.0,Golden Age (85-96),bionic six,tt0092323,tvSeries,Bionic Six,Bionic Six,0.0,1987.0,1987.0,22.0,"Action,Animation,Family",7.3,1043.0,0.0,0.7468354430379746,0.03125,0.0014916252806705,0.3100445835353574,0,0.0,,,0.0,,0,0.7468354430379746,0.0,0.0,0.1493670886075949,0,0.0,,,,0
Birdgirl,12,United States,2021.0,,2.0,Adult Swim,Flash,2023.0,2.0,Streaming Era (2010+),birdgirl,tt10309118,tvSeries,Birdgirl,Birdgirl,0.0,2021.0,2022.0,,"Adventure,Animation,Comedy",6.0,1377.0,0.0,0.5822784810126581,0.03125,0.001972980685254,0.2443421375763767,0,0.0,,,0.0,,0,0.5822784810126581,0.0,0.0,0.1164556962025316,0,0.0,,,,0
Tom and Jerry Tales,26,Coproduction,2006.0,2008.0,2.0,Kids' WB,Traditional,2008.0,2.0,Modern (97-09),tom and jerry tales,tt0780438,tvSeries,Tom and Jerry Tales,Tom and Jerry Tales,0.0,2006.0,2009.0,23.0,"Adventure,Animation,Comedy",7.4,4410.0,0.0,0.7594936708860759,0.03125,0.0063440912903495,0.3163209911770178,0,0.0,,,0.0,,0,0.7594936708860759,0.0,0.0,0.1518987341772152,0,0.0,,,,0
Blazing Dragons,26,Coproduction,1996.0,1998.0,2.0,Teletoon,Traditional,1998.0,2.0,Golden Age (85-96),blazing dragons,tt0179556,tvSeries,Blazing Dragons,Blazing Dragons,0.0,1996.0,1998.0,23.0,"Adventure,Animation,Comedy",7.6,98.0,0.0,0.7848101265822783,0.03125,0.0001297065461452,0.3248939772694476,1,0.0,,,0.0,,0,0.7848101265822783,0.0,0.0,0.1569620253164556,0,0.0,,,,0
Blazing Team: Masters of Yo Kwon Do,42,Coproduction,2015.0,2017.0,2.0,"Discovery Family (United States), iQiyi (China)",Flash,2017.0,2.0,Streaming Era (2010+),blazing team: masters of yo kwon do,tt5335056,tvSeries,Blazing Team: Masters of Yo Kwon Do,Blazing Team: Masters of Yo Kwon Do,0.0,2015.0,2017.0,,Animation,6.9,65.0,0.0,0.6962025316455696,0.03125,8.214747922533487e-05,0.2894390495280342,0,0.0,,,0.0,,0,0.6962025316455696,0.0,0.0,0.1392405063291139,0,0.0,,,,0
Bless the Harts,34,United States,2019.0,2021.0,2.0,Fox,Traditional,2021.0,2.0,Streaming Era (2010+),bless the harts,tt9068332,tvSeries,Bless the Harts,Bless the Harts,0.0,2019.0,2021.0,30.0,"Animation,Comedy",5.9,2746.0,0.0,0.569620253164557,0.03125,0.0039459613705081,0.2397720916084498,0,0.0,,,0.0,,0,0.569620253164557,0.0,0.0,0.1139240506329114,0,42.164,6.7,46.0,1 Seasons,1
Simon in the Land of Chalk Drawings,24,Coproduction,2002.0,2003.0,2.0,"ITV, Teletoon",Traditional,2003.0,1.0,Modern (97-09),simon in the land of chalk drawings,tt0364874,tvSeries,Simon in the Land of Chalk Drawings,Simon in the Land of Chalk Drawings,0.0,2002.0,2002.0,30.0,"Animation,Family,Fantasy",7.7,28.0,0.0,0.7974683544303797,0.03125,2.882367692117013e-05,0.3299320476913822,1,0.0,,,0.0,,0,0.7974683544303797,0.0,0.0,0.1594936708860759,1,0.0,,,,0
Numb Chucks,52,Canada,2014.0,2016.0,2.0,"YTV, Nickelodeon, Teletoon, Disney XD (Poland), Disney Channel (China), Neox Kdz (Spain)",Flash,2016.0,2.0,Streaming Era (2010+),numb chucks,tt3441018,tvSeries,Numb Chucks,Numb Chucks,0.0,2014.0,2016.0,22.0,"Action,Animation,Comedy",5.0,194.0,0.0,0.4556962025316455,0.03125,0.0002680601953668,0.1932829960614999,0,0.0,,,0.0,,0,0.4556962025316455,0.0,0.0,0.0911392405063291,0,0.0,,,,0
Oakie Doke,28,United Kingdom,1995.0,1996.0,2.0,"BBC One, BBC Two, CBeebies",Traditional,1996.0,1.0,Golden Age (85-96),oakie doke,tt0290365,tvSeries,Oakie Doke,Oakie Doke,0.0,1995.0,1996.0,,"Animation,Family",7.1,186.0,0.0,0.721518987341772,0.03125,0.0002565307245984,0.2996092276178584,0,0.0,,,0.0,,0,0.721518987341772,0.0,0.0,0.1443037974683544,0,0.0,,,,0
Octonauts: Above & Beyond,26,Coproduction,2021.0,,2.0,Netflix,CGI,2023.0,2.0,Streaming Era (2010+),octonauts: above & beyond,tt15211330,tvSeries,Octonauts: Above & Beyond,Octonauts: Above & Beyond,0.0,2021.0,,25.0,"Adventure,Animation,Family",7.2,246.0,0.0,0.7341772151898733,0.03125,0.0003430017553619,0.3046941365147897,0,0.0,,,0.0,,0,0.7341772151898733,0.0,0.0,0.1468354430379746,0,30.54,8.4,11.0,1 Seasons,1
Vixen,12,United States,2015.0,2016.0,2.0,CW Seed,Traditional,2016.0,1.0,Streaming Era (2010+),vixen,tt4406248,tvSeries,Vixen,Vixen,0.0,2015.0,2016.0,5.0,"Action,Adventure,Animation",6.9,4128.0,0.0,0.6962025316455696,0.03125,0.005937677445761,0.2909029320196681,0,0.0,,,0.0,,0,0.6962025316455696,0.0,0.0,0.1392405063291139,0,17.563,6.9,121.0,1 Seasons,1
Voltron: The Third Dimension,26,United States,1998.0,2000.0,2.0,First-run syndication,CGI,2000.0,2.0,Modern (97-09),voltron: the third dimension,tt0164303,tvSeries,Voltron: The Third Dimension,Voltron: The Third Dimension,0.0,1998.0,2000.0,,"Action,Adventure,Animation",6.3,241.0,0.0,0.6202531645569619,0.03125,0.0003357958361316,0.2591227147818177,0,0.0,,,0.0,,0,0.6202531645569619,0.0,0.0,0.1240506329113923,0,0.0,,,,0
Dark Oracle,26,Canada,2004.0,2006.0,2.0,YTV,Traditional,2006.0,2.0,Modern (97-09),dark oracle,tt0437711,tvSeries,Dark Oracle,Dark Oracle,0.0,2004.0,2006.0,30.0,"Action,Adventure,Animation",7.4,584.0,0.0,0.7594936708860759,0.03125,0.0008301218953296,0.3149424988282628,0,0.0,,,0.0,,0,0.7594936708860759,0.0,0.0,0.1518987341772152,0,0.0,,,,0
W.I.T.C.H.,52,Coproduction,2004.0,2006.0,2.0,Disney Channel,Traditional,2006.0,2.0,Modern (97-09),w.i.t.c.h.,tt0383718,tvSeries,W.I.T.C.H.,W.I.T.C.H.,0.0,2004.0,2006.0,30.0,"Action,Adventure,Animation",7.3,5165.0,0.0,0.7468354430379746,0.03125,0.0074321850941237,0.3115297234887207,0,0.0,,,0.0,,0,0.7468354430379746,0.0,0.0,0.1493670886075949,0,0.0,,,,0
Oh No! It's an Alien Invasion,40,Canada,2013.0,2015.0,2.0,YTV,CGI,2015.0,2.0,Streaming Era (2010+),oh no! it's an alien invasion,tt3144632,tvSeries,Oh No! It's an Alien Invasion,Oh No! It's an Alien Invasion,0.0,2013.0,2015.0,11.0,"Action,Adventure,Animation",2.7,210.0,0.0,0.1645569620253164,0.03125,0.0002911191369038,0.0768330645943525,0,0.0,,,0.0,,0,0.1645569620253164,0.0,0.0,0.0329113924050632,0,0.0,,,,0
Sonic the Hedgehog,26,United States,1993.0,1994.0,2.0,ABC,Traditional,1994.0,1.0,Golden Age (85-96),sonic the hedgehog,tt0106140,tvSeries,Sonic the Hedgehog,Sonic the Hedgehog,0.0,1993.0,1994.0,22.0,"Action,Adventure,Animation",6.8,5886.0,0.0,0.6835443037974682,0.03125,0.0084712786471319,0.2864730411807702,0,133.0,4.24,23714.0,19250.0,True,1,0.6835443037974682,0.3964984552008239,0.2052236222653004,0.4060889166862719,1,0.0,,,,0
Timothy Goes to School,26,Coproduction,2000.0,2001.0,2.0,PBS Kids,Traditional,2001.0,1.0,Modern (97-09),timothy goes to school,tt0364890,tvSeries,Timothy Goes to School,Timothy Goes to School,0.0,2000.0,2004.0,30.0,"Animation,Comedy,Family",6.7,602.0,0.0,0.670886075949367,0.03125,0.0008560632045587,0.2795059461808865,0,0.0,,,0.0,,0,0.670886075949367,0.0,0.0,0.1341772151898734,0,0.0,,,,0
Big Guy and Rusty the Boy Robot,26,United States,1999.0,2001.0,2.0,Fox Kids,Traditional,2001.0,2.0,Modern (97-09),big guy and rusty the boy robot,tt0217914,tvSeries,Big Guy and Rusty the Boy Robot,Big Guy and Rusty the Boy Robot,0.0,1999.0,2001.0,30.0,"Action,Adventure,Animation",7.6,593.0,0.0,0.7848101265822783,0.03125,0.0008430925499442,0.3250723237703974,1,0.0,,,0.0,,0,0.7848101265822783,0.0,0.0,0.1569620253164556,0,0.0,,,,0
Tinga Tinga Tales,52,Coproduction,2010.0,2011.0,2.0,CBeebies,Flash,2011.0,1.0,Streaming Era (2010+),tinga tinga tales,tt1691407,tvSeries,Tinga Tinga Tales,Tinga Tinga Tales,0.0,2010.0,2013.0,12.0,"Animation,Family",7.6,205.0,0.0,0.7848101265822783,0.03125,0.0002839132176735,0.3249325289373297,1,0.0,,,0.0,,0,0.7848101265822783,0.0,0.0,0.1569620253164556,0,0.0,,,,0
Bill & Ted's Excellent Adventures,21,United States,1990.0,1991.0,2.0,"CBS, Fox Kids",Traditional,1991.0,1.0,Golden Age (85-96),bill & ted's excellent adventures,tt0098752,tvSeries,Bill & Ted's Excellent Adventures,Bill & Ted's Excellent Adventures,0.0,1990.0,1991.0,30.0,"Adventure,Animation,Comedy",6.4,2084.0,0.0,0.6329113924050632,0.03125,0.0029918976644174,0.2648500313781296,0,0.0,,,0.0,,0,0.6329113924050632,0.0,0.0,0.1265822784810126,0,0.0,,,,0
Wander Over Yonder,79,United States,2013.0,2016.0,2.0,"Disney Channel, Disney XD",Flash,2016.0,3.0,Streaming Era (2010+),wander over yonder,tt2252938,tvSeries,Wander Over Yonder,Wander Over Yonder,0.0,2013.0,2016.0,30.0,"Adventure,Animation,Comedy",7.4,5427.0,0.0,0.7594936708860759,0.03125,0.007809775261791,0.3166874121698781,0,0.0,,,0.0,,0,0.7594936708860759,0.0,0.0,0.1518987341772152,0,110.58,7.5,87.0,1 Seasons,1
Dilbert,30,United States,1999.0,2000.0,2.0,UPN,Traditional,2000.0,1.0,Modern (97-09),dilbert,tt0118984,tvSeries,Dilbert,Dilbert,0.0,1999.0,2000.0,30.0,"Animation,Comedy",7.3,6161.0,0.0,0.7468354430379746,0.03125,0.0088676042047979,0.3118885782663893,0,0.0,,,0.0,,0,0.7468354430379746,0.0,0.0,0.1493670886075949,0,0.0,,,,0
"Dink, the Little Dinosaur",21,United States,1989.0,1990.0,2.0,CBS,Traditional,1990.0,1.0,Golden Age (85-96),"dink, the little dinosaur",tt0213340,tvSeries,"Dink, the Little Dinosaur","Dink, the Little Dinosaur",0.0,1989.0,1991.0,30.0,"Adventure,Animation,Comedy",7.1,346.0,0.0,0.721518987341772,0.03125,0.0004871201399677,0.2996668749717007,0,0.0,,,0.0,,0,0.721518987341772,0.0,0.0,0.1443037974683544,0,0.0,,,,0
